ryo_(tg290),ime_gg,"['ime', 'gg']","[44937, 1129]"
kirie_nozomi,il_ghe,"['il', 'ghe']","[543, 10754]"
kerorin_works,awk_ej,"['awk', 'ej']","[8888, 19887]"
suashi,ub_pb,"['ub', 'pb']","[18430, 20112]"
swav,acl_zam,"['acl', 'zam']","[47593, 7218]"
m2_(guvn5745),uma_pbb,"['uma', 'pbb']","[29982, 48567]"
wsman,omo_nyu,"['omo', 'nyu']","[14478, 43143]"
kamu_(geeenius),pne_vam,"['pne', 'vam']","[30966, 9983]"
ama_mitsuki,mdc_kem,"['mdc', 'kem']","[38773, 31013]"
vahn_yourdoom,uri_yp,"['uri', 'yp']","[11052, 38370]"
suzumori_uina,sx_ome,"['sx', 'ome']","[9402, 3693]"
azuuru,kew_cs,"['kew', 'cs']","[38014, 11978]"
arisaka_ako,sq_ygo,"['sq', 'ygo']","[9370, 46166]"
tomari_(veryberry00),ano_ote,"['ano', 'ote']","[5617, 28511]"
muchi_maro,ety_esc,"['ety', 'esc']","[25920, 3330]"
kadeart,iss_ins,"['iss', 'ins']","[11738, 12786]"
air_kon,iam_rer,"['iam', 'rer']","[3579, 41295]"
hong_bai,amc_aze,"['amc', 'aze']","[24942, 41157]"
sola7764,pll_opp,"['pll', 'opp']","[47629, 2020]"
nakony,bha_paf,"['bha', 'paf']","[6144, 47185]"
yupi_(yuyupiko01),gf_hae,"['gf', 'hae']","[28953, 30723]"
zhadanzhawugui,im_ola,"['im', 'ola']","[732, 20499]"
huibuxing,bhu_erc,"['bhu', 'erc']","[9172, 5360]"
327564857,gh_jh,"['gh', 'jh']","[583, 24858]"
kutata,mpg_spi,"['mpg', 'spi']","[39830, 3174]"
muzin_chan,esk_att,"['esk', 'att']","[19359, 1017]"
tsubame-shi_(tubame),cki_oce,"['cki', 'oce']","[36916, 3509]"
seinen,tf_nup,"['tf', 'nup']","[18828, 46757]"
kachayori,tv_cir,"['tv', 'cir']","[3197, 2459]"
toasu,ir_ces,"['ir', 'ces']","[582, 28715]"
kawachi_rin,gom_pla,"['gom', 'pla']","[7051, 841]"
mimoontk,lw_zam,"['lw', 'zam']","[40515, 7218]"
akasaka_aka,cru_yab,"['cru', 'yab']","[1815, 27737]"
paryi,est_ema,"['est', 'ema']","[2291, 7002]"
tota_(sizukurubiks),ul_jv,"['ul', 'jv']","[914, 37932]"
eisuto,mer_sk,"['mer', 'sk']","[1316, 909]"
marui_shiro,elo_mcl,"['elo', 'mcl']","[6170, 49021]"
hmax,ct_afi,"['ct', 'afi']","[3381, 24074]"
mizuki_toko,har_mp,"['har', 'mp']","[915, 1037]"
banned_artist rhasta,voy_vin,"['voy', 'vin']","[10622, 1379]"
xiao_lin_jiu,ein_agi,"['ein', 'agi']","[29944, 24036]"
qiandaiyiyu,nol_bau,"['nol', 'bau']","[8055, 6055]"
norizc,jes_sso,"['jes', 'sso']","[7686, 25900]"
yadapot,pab_mce,"['pab', 'mce']","[9354, 26864]"
dleung,sso_bol,"['sso', 'bol']","[25900, 2860]"
karasuri,kul_mea,"['kul', 'mea']","[11325, 46045]"
reeh_(yukuri130),luv_nz,"['luv', 'nz']","[24726, 10142]"
ruda_(ruda_e),kof_eso,"['kof', 'eso']","[17528, 29890]"
banned_artist sisio_kun,jel_weg,"['jel', 'weg']","[9794, 47867]"
popman3580,apr_wl,"['apr', 'wl']","[39396, 13299]"
aoaso,aqu_som,"['aqu', 'som']","[4458, 734]"
nocgrol,sco_nyo,"['sco', 'nyo']","[1065, 41534]"
funabashi_(iwzry),lur_clt,"['lur', 'clt']","[14439, 29651]"
akemitan,lk_hbd,"['lk', 'hbd']","[39110, 25277]"
iwawa,tus_adm,"['tus', 'adm']","[24828, 9892]"
banned_artist hinaki_(hinaki_0102),phe_jis,"['phe', 'jis']","[4787, 25988]"
gaou_(umaiyo_puyoman),uki_iam,"['uki', 'iam']","[37435, 3579]"
e_volution,sae_sto,"['sae', 'sto']","[38633, 928]"
tokkyu,aul_nai,"['aul', 'nai']","[20695, 6230]"
nakamura_rohane,nvi_iff,"['nvi', 'iff']","[22847, 35753]"
ica,hs_tj,"['hs', 'tj']","[9343, 18890]"
asama_(drift_in) banned_artist,ju_jp,"['ju', 'jp']","[669, 18249]"
shanguier,wk_oba,"['wk', 'oba']","[11512, 42902]"
nanananana,abs_pe,"['abs', 'pe']","[18431, 661]"
yeurei,usa_enh,"['usa', 'enh']","[9491, 7449]"
musshu_(omu001),moi_sbu,"['moi', 'sbu']","[20691, 48075]"
ame_ame,vod_nh,"['vod', 'nh']","[11820, 3760]"
demirinz,fol_wol,"['fol', 'wol']","[1106, 2798]"
hoshi_(snacherubi),tuf_slo,"['tuf', 'slo']","[44510, 4303]"
mochizuki_shiina,lav_vay,"['lav', 'vay']","[13767, 48000]"
banned_artist miyuki_(miyuki0529),epi_asu,"['epi', 'asu']","[7219, 13157]"
ibara_riato,eg_ggy,"['eg', 'ggy']","[8053, 24935]"
karasuro,sm_gis,"['sm', 'gis']","[978, 16266]"
enosan,toc_aor,"['toc', 'aor']","[41907, 32044]"
mrr_05,gta_zu,"['gta', 'zu']","[14826, 4091]"
kurohanesawa,ial_izz,"['ial', 'izz']","[11530, 31779]"
eyokiki,pyg_oph,"['pyg', 'oph']","[41450, 6796]"
yamashita_shun'ya,pei_sep,"['pei', 'sep']","[48166, 3212]"
mikisai,voo_hbd,"['voo', 'hbd']","[19497, 25277]"
hara_kenshi,cm_jal,"['cm', 'jal']","[10190, 8380]"
yukoring,yuv_ww,"['yuv', 'ww']","[36784, 3181]"
koyubita,len_kot,"['len', 'kot']","[3687, 23323]"
sasakure_(mogunonbi),stv_msp,"['stv', 'msp']","[27060, 41445]"
momae_makku,kut_gav,"['kut', 'gav']","[17283, 8966]"
piezo,mer_bho,"['mer', 'bho']","[1316, 19721]"
buta5813,wq_fif,"['wq', 'fif']","[45195, 5309]"
kobayuu,np_odu,"['np', 'odu']","[18205, 35095]"
tamago_(eva1314056),dv_faz,"['dv', 'faz']","[4288, 26238]"
rairyuu,nai_wf,"['nai', 'wf']","[6230, 14576]"
shikakrosho,isp_co,"['isp', 'co']","[31397, 622]"
yukuso_(dabiandang),wel_puc,"['wel', 'puc']","[1267, 48779]"
dalimao,nal_ig,"['nal', 'ig']","[14132, 1089]"
kyou_039,eth_caf,"['eth', 'caf']","[4819, 3471]"
cancell,af_ntv,"['af', 'ntv']","[702, 24807]"
kazenemuri,wai_chs,"['wai', 'chs']","[11469, 40277]"
xi_liu,iff_myo,"['iff', 'myo']","[35753, 16206]"
tarou2,bru_www,"['bru', 'www']","[1698, 26074]"
espi,hyo_rss,"['hyo', 'rss']","[38960, 46466]"
xia_(ryugo),lom_mcg,"['lom', 'mcg']","[9279, 42507]"
annlin,kla_dil,"['kla', 'dil']","[11249, 7643]"
waka_(wk4444),csr_tx,"['csr', 'tx']","[32105, 6636]"
banned_artist glutton_(18152740927lx),hfx_mav,"['hfx', 'mav']","[47297, 25697]"
kaoruko_(unkrk55),cil_rj,"['cil', 'rj']","[9217, 26016]"
toshizou_(0714),dav_gg,"['dav', 'gg']","[3700, 1129]"
yyydddd0,oz_lw,"['oz', 'lw']","[10584, 40515]"
sidneysora,thr_sq,"['thr', 'sq']","[1111, 9370]"
bluefish_0025,fau_ini,"['fau', 'ini']","[5571, 6154]"
xiao_chichi,srk_ico,"['srk', 'ico']","[44982, 13697]"
hnzwakira,mtn_sni,"['mtn', 'sni']","[26041, 7186]"
lumium,akh_yyc,"['akh', 'yyc']","[14821, 27542]"
bilibili_xiaolu,mw_yur,"['mw', 'yur']","[16725, 42533]"
azuki_(ckxs7444),ll_slo,"['ll', 'slo']","[1657, 4303]"
jacknife,rr_gw,"['rr', 'gw']","[5311, 7172]"
hakusai_(tiahszld),inf_byo,"['inf', 'byo']","[1529, 28039]"
enne_kl,bw_cai,"['bw', 'cai']","[17672, 38971]"
shisantian,nie_lc,"['nie', 'lc']","[9524, 9584]"
xiu_kukkii,eg_fex,"['eg', 'fex']","[8053, 41584]"
jetpacksss,kee_cki,"['kee', 'cki']","[9724, 36916]"
tacshojosora,jv_ahi,"['jv', 'ahi']","[37932, 45349]"
agonasubi,gn_mm,"['gn', 'mm']","[2455, 1028]"
solcha,imo_lfc,"['imo', 'lfc']","[26349, 37826]"
kikihuihui,oll_auc,"['oll', 'auc']","[32270, 24489]"
ichika_(ichika87),ktv_sc,"['ktv', 'sc']","[36444, 663]"
toto_(caaaaarrot),rer_ian,"['rer', 'ian']","[41295, 7723]"
agoto,acc_yag,"['acc', 'yag']","[26805, 35081]"
896kcal,ony_mh,"['ony', 'mh']","[9490, 9962]"
hua_ben_wuming,zam_il,"['zam', 'il']","[7218, 543]"
nakai_(nnnjpg),rin_uk,"['rin', 'uk']","[5859, 2294]"
hakasesuitchi,baj_neh,"['baj', 'neh']","[20713, 40416]"
whitem_(whiteemperor2020),ive_ori,"['ive', 'ori']","[26885, 1540]"
au_(d_elite),ick_cw,"['ick', 'cw']","[1168, 10652]"
toriseka,vak_aph,"['vak', 'aph']","[16288, 16341]"
utsuhostoria,liv_pb,"['liv', 'pb']","[13895, 20112]"
gohan_(gohanchang),fax_nus,"['fax', 'nus']","[32535, 25157]"
ddal,idi_ial,"['idi', 'ial']","[9611, 11530]"
apios,jim_ulo,"['jim', 'ulo']","[3190, 46084]"
myon_(tokipi),vo_cdn,"['vo', 'cdn']","[947, 8886]"
aiamu_iamu,faz_oke,"['faz', 'oke']","[26238, 26636]"
rui_p,kv_ri,"['kv', 'ri']","[27594, 553]"
bokyo,ffi_sze,"['ffi', 'sze']","[19961, 44507]"
tonki,apu_atu,"['apu', 'atu']","[22166, 15191]"
mimelond,ic_kri,"['ic', 'kri']","[535, 3679]"
rauto,ov_fol,"['ov', 'fol']","[6420, 1106]"
huangdanlan,uu_emb,"['uu', 'emb']","[5702, 3692]"
satsuki_(miicat),jg_ucl,"['jg', 'ucl']","[41986, 12013]"
nanataroo_7,baj_hel,"['baj', 'hel']","[20713, 919]"
buri_(retty9349),cac_pai,"['cac', 'pai']","[8298, 20624]"
noco_(adamas),evi_seh,"['evi', 'seh']","[5348, 27536]"
toma_tokage,lun_rem,"['lun', 'rem']","[3221, 15098]"
sho_(sho_lwlw),vin_nah,"['vin', 'nah']","[1379, 26421]"
tekito_midori,gri_kem,"['gri', 'kem']","[2169, 31013]"
hyuuga_azuri,ole_ig,"['ole', 'ig']","[9089, 1089]"
fal_maro,pye_pof,"['pye', 'pof']","[31099, 40850]"
bukurote,isi_ick,"['isi', 'ick']","[7233, 1168]"
lizchief,ucc_dol,"['ucc', 'dol']","[44844, 2287]"
dorainatto,lib_ux,"['lib', 'ux']","[10249, 9251]"
luvluvvox,tyr_maj,"['tyr', 'maj']","[15590, 2948]"
aoi_masami,nhs_aro,"['nhs', 'aro']","[23282, 7514]"
sh_(562835932),inv_aph,"['inv', 'aph']","[2279, 16341]"
kiya_machi,wak_ju,"['wak', 'ju']","[11172, 669]"
sutorora,ced_dem,"['ced', 'dem']","[25634, 3251]"
talunilu_uu3,tak_ang,"['tak', 'ang']","[15070, 883]"
nyum,lr_cel,"['lr', 'cel']","[20572, 2269]"
machi_(7769),adm_mex,"['adm', 'mex']","[9892, 3213]"
applepie_(12711019),jaf_raz,"['jaf', 'raz']","[19362, 9700]"
orniflop,pdx_knu,"['pdx', 'knu']","[25470, 14812]"
teshima_nari,mss_itt,"['mss', 'itt']","[42136, 1031]"
jonsun,ats_sem,"['ats', 'sem']","[46890, 8645]"
atk7,ntv_yeg,"['ntv', 'yeg']","[24807, 16854]"
palow,oax_sut,"['oax', 'sut']","[43090, 23984]"
miyasaka_miyabi,pre_nko,"['pre', 'nko']","[679, 36353]"
abara_heiki,thr_cdn,"['thr', 'cdn']","[1111, 8886]"
syokuuuuuuuuumura,wg_pas,"['wg', 'pas']","[21091, 1341]"
qinghejunzi,hef_rez,"['hef', 'rez']","[29473, 27597]"
yatsuha_(hachiyoh),nal_ld,"['nal', 'ld']","[14132, 1431]"
odd_(hin_yari),eul_mt,"['eul', 'mt']","[46749, 4252]"
mushi_hara,puj_jv,"['puj', 'jv']","[46163, 37932]"
b0rzzz0i,lib_gh,"['lib', 'gh']","[10249, 583]"
redum4,gr_ctr,"['gr', 'ctr']","[709, 35602]"
kanzi,agh_syn,"['agh', 'syn']","[17917, 3758]"
if959u,pak_wof,"['pak', 'wof']","[13186, 45671]"
gotou_(nekocat),miy_thi,"['miy', 'thi']","[25695, 2362]"
umishima_senbon,sli_cec,"['sli', 'cec']","[1811, 29694]"
nii_manabu,mex_rj,"['mex', 'rj']","[3213, 26016]"
banned_artist dizi930,ecu_hof,"['ecu', 'hof']","[13087, 20186]"
kieed,unt_scu,"['unt', 'scu']","[19654, 8181]"
mafuyu_(chibi21),kow_jp,"['kow', 'jp']","[29764, 18249]"
shiro_albino,paf_hok,"['paf', 'hok']","[47185, 26942]"
gomashio_ponz,jy_jae,"['jy', 'jae']","[20979, 16869]"
lkeris,wu_lk,"['wu', 'lk']","[9710, 39110]"
nai_zi,mpu_aur,"['mpu', 'aur']","[47156, 8156]"
satou_kuuki,eul_kla,"['eul', 'kla']","[46749, 11249]"
goyain,ed_nd,"['ed', 'nd']","[843, 5625]"
fuu_(fuore),nba_lur,"['nba', 'lur']","[22524, 14439]"
asteroid_ill,jak_yay,"['jak', 'yay']","[9225, 20614]"
kilalesi,bav_hus,"['bav', 'hus']","[21075, 5111]"
maruma_(maruma_gic),hv_adm,"['hv', 'adm']","[17209, 9892]"
dishwasher1910,kev_nf,"['kev', 'nf']","[22758, 15195]"
skade,lem_fp,"['lem', 'fp']","[10213, 28058]"
qooo003,py_gs,"['py', 'gs']","[4005, 25818]"
urorong,aaa_hai,"['aaa', 'hai']","[14376, 8734]"
yuduhi,epo_mpu,"['epo', 'mpu']","[25810, 47156]"
lowro_(en),vn_sli,"['vn', 'sli']","[47098, 1811]"
ikurauni,nr_rif,"['nr', 'rif']","[6574, 7044]"
yomu_(sgt_epper),gk_nes,"['gk', 'nes']","[38953, 5457]"
sakura_yuki_(clochette),wam_ht,"['wam', 'ht']","[20503, 11123]"
alexmaster,dul_gav,"['dul', 'gav']","[6738, 8966]"
hanekoto,esc_rj,"['esc', 'rj']","[3330, 26016]"
mebaru,ny_jj,"['ny', 'jj']","[1383, 12502]"
m-da_s-tarou,sjo_wb,"['sjo', 'wb']","[42012, 10726]"
kaisen_chuui,max_mss,"['max', 'mss']","[4898, 42136]"
akagi_shun,yum_cf,"['yum', 'cf']","[6869, 10189]"
yukiko_(tesseract),ulo_rey,"['ulo', 'rey']","[46084, 9681]"
gomano_rio,oth_vs,"['oth', 'vs']","[33262, 11385]"
shiratama_(shiratamaco),nr_zur,"['nr', 'zur']","[6574, 17128]"
amedamacon,exp_zah,"['exp', 'zah']","[9923, 23258]"
6u_(eternal_land),ucl_fre,"['ucl', 'fre']","[12013, 821]"
chikuwa.,mos_ghu,"['mos', 'ghu']","[28658, 25808]"
kinako_(shiratama_mochi),hm_kl,"['hm', 'kl']","[17913, 8498]"
junjam,att_ude,"['att', 'ude']","[1017, 37016]"
toridamono,ub_xon,"['ub', 'xon']","[18430, 29186]"
redrop,mj_xl,"['mj', 'xl']","[13117, 36529]"
sofra,ev_fr,"['ev', 'fr']","[776, 936]"
nozaki_tsubata,ina_des,"['ina', 'des']","[18026, 6797]"
banned_artist zumi_(zumidraws),jum_jai,"['jum', 'jai']","[20791, 10542]"
amagai_tarou,ggy_heb,"['ggy', 'heb']","[24935, 24700]"
namakawa,ima_rc,"['ima', 'rc']","[2414, 7575]"
kusakanmuri,osh_riv,"['osh', 'riv']","[30717, 25113]"
shino_(eefy),vu_une,"['vu', 'une']","[8664, 4522]"
yaoshi_jun,gk_kc,"['gk', 'kc']","[38953, 10869]"
77gl,amu_hd,"['amu', 'hd']","[11347, 11601]"
carimarica,vla_xl,"['vla', 'xl']","[23686, 36529]"
yoshio_(55level),khe_bla,"['khe', 'bla']","[26360, 2205]"
kyuuba_melo,pp_ws,"['pp', 'ws']","[604, 6300]"
fangxiang_cuoluan,kf_lig,"['kf', 'lig']","[33308, 19915]"
mataro_(matarou),xox_cll,"['xox', 'cll']","[11531, 46091]"
yasato,gla_suc,"['gla', 'suc']","[1523, 1869]"
skyrick9413,com_zz,"['com', 'zz']","[610, 1544]"
tsuezu,tb_mom,"['tb', 'mom']","[1990, 1614]"
neichiru,idy_mbe,"['idy', 'mbe']","[33058, 38395]"
shiromanta,aq_hig,"['aq', 'hig']","[14018, 38108]"
smile_(qd4nsvik),lub_ntv,"['lub', 'ntv']","[22469, 24807]"
nardack,sae_nbc,"['sae', 'nbc']","[38633, 9352]"
racchi.,evi_yum,"['evi', 'yum']","[5348, 6869]"
nabi_(uz02),gil_cyn,"['gil', 'cyn']","[3997, 14324]"
capriccio,nax_odo,"['nax', 'odo']","[38299, 49188]"
kukka,rom_gf,"['rom', 'gf']","[11377, 28953]"
cona_kinaco,iu_jau,"['iu', 'jau']","[14292, 26932]"
hayama_eishi,rc_jd,"['rc', 'jd']","[7575, 18289]"
eihi,pll_mtn,"['pll', 'mtn']","[47629, 26041]"
haru_(hiyori-kohal),rh_iq,"['rh', 'iq']","[8745, 15554]"
kouda_suzu,wal_bax,"['wal', 'bax']","[1056, 21216]"
banned_artist sakimichan,chs_guj,"['chs', 'guj']","[40277, 34935]"
teddy_(khanshin),kni_qld,"['kni', 'qld']","[6312, 23039]"
yanyo_(ogino_atsuki),cl_msd,"['cl', 'msd']","[969, 25804]"
haori_io,les_pos,"['les', 'pos']","[4339, 1780]"
kani_biimu,bi_uro,"['bi', 'uro']","[717, 17343]"
edoya_inuhachi,aac_een,"['aac', 'een']","[23251, 47490]"
na_kyo,zir_beh,"['zir', 'beh']","[31892, 21971]"
ryuuzaki_ichi,byz_rj,"['byz', 'rj']","[35406, 26016]"
nucco,gta_msp,"['gta', 'msp']","[14826, 41445]"
kfr,dep_ker,"['dep', 'ker']","[6079, 2352]"
haijin,eng_ene,"['eng', 'ene']","[1035, 3297]"
liang_xing,kas_bir,"['kas', 'bir']","[6119, 921]"
gentsuki,wul_jon,"['wul', 'jon']","[35154, 3026]"
reia,mye_azu,"['mye', 'azu']","[27551, 27701]"
kenzo_093,kyo_ork,"['kyo', 'ork']","[13150, 22202]"
haruba_negi,ita_lt,"['ita', 'lt']","[36920, 13642]"
unacchi_(nyusankin),vin_soo,"['vin', 'soo']","[1379, 5517]"
matokechi,yol_jim,"['yol', 'jim']","[19387, 3190]"
karutamo,nas_gni,"['nas', 'gni']","[3090, 5104]"
piromizu,tr_veg,"['tr', 'veg']","[635, 9048]"
banned_artist gomzi,oj_hid,"['oj', 'hid']","[30986, 15552]"
gurande_(g-size),hg_mol,"['hg', 'mol']","[23986, 4246]"
lifeline_(a384079959),kas_iss,"['kas', 'iss']","[6119, 11738]"
daenarys,khy_msn,"['khy', 'msn']","[40917, 18824]"
sora_72-iro,nsw_spd,"['nsw', 'spd']","[21301, 37717]"
hiragi_ringo,azi_oss,"['azi', 'oss']","[23914, 29362]"
goomrrat,igu_raq,"['igu', 'raq']","[21279, 39787]"
nogi_(acclima),idi_oye,"['idi', 'oye']","[9611, 48677]"
lunch_(lunchicken),neu_ctu,"['neu', 'ctu']","[3855, 20834]"
rei_kun,dir_wh,"['dir', 'wh']","[4251, 573]"
fuyumizaka,von_ema,"['von', 'ema']","[11269, 7002]"
nishizawa,osp_iy,"['osp', 'iy']","[24387, 13704]"
machimura_komori,nug_dol,"['nug', 'dol']","[13471, 2287]"
mephist,jin_nug,"['jin', 'nug']","[7927, 13471]"
baffu,gye_bbc,"['gye', 'bbc']","[21728, 5123]"
egawa_akira,ue_bix,"['ue', 'bix']","[16696, 46579]"
shamakho,ror_bt,"['ror', 'bt']","[8668, 3317]"
kawai_rou,gro_bav,"['gro', 'bav']","[1464, 21075]"
nanam_(nanam_sk),myr_xim,"['myr', 'xim']","[20272, 11217]"
saya_(mychristian2),ro_ple,"['ro', 'ple']","[532, 926]"
piyodera_mucha,kol_jp,"['kol', 'jp']","[7142, 18249]"
y_y_(ysk_ygc),tem_sno,"['tem', 'sno']","[2404, 8567]"
gilse,rhy_eco,"['rhy', 'eco']","[7740, 5106]"
sousouman,etu_emi,"['etu', 'emi']","[36593, 44327]"
komori_kuzuyu,mos_kup,"['mos', 'kup']","[28658, 39023]"
cancer_(zjcconan),sql_dil,"['sql', 'dil']","[42759, 7643]"
ibuki_notsu,klu_dge,"['klu', 'dge']","[21852, 4016]"
neco_meito,faz_yp,"['faz', 'yp']","[26238, 38370]"
mairo,cin_wom,"['cin', 'wom']","[2396, 1087]"
kawayabug,jax_gd,"['jax', 'gd']","[22348, 13264]"
yayoichi_(yoruyoru108),rik_wp,"['rik', 'wp']","[31136, 15378]"
bkko,weh_gil,"['weh', 'gil']","[48458, 3997]"
marushin_(denwa0214),muf_kb,"['muf', 'kb']","[33852, 27381]"
hassan_(sink916),tk_cnn,"['tk', 'cnn']","[22344, 22405]"
wasabi_(sekai),weg_ofe,"['weg', 'ofe']","[47867, 30000]"
gabiran,rus_ede,"['rus', 'ede']","[35811, 29632]"
komeshiro_kasu,wal_duf,"['wal', 'duf']","[1056, 38713]"
idoukunn,dat_ves,"['dat', 'ves']","[1717, 9616]"
40hara,xim_ktn,"['xim', 'ktn']","[11217, 42170]"
ririko_(zhuoyandesailaer),kw_oss,"['kw', 'oss']","[10072, 29362]"
engiyoshi,tml_jin,"['tml', 'jin']","[39445, 7927]"
xiujia_yihuizi,ig_lud,"['ig', 'lud']","[1089, 14288]"
u35,nel_ix,"['nel', 'ix']","[5476, 13272]"
k-suwabe,umi_wn,"['umi', 'wn']","[48772, 1186]"
yano_mitsuki,adu_mmy,"['adu', 'mmy']","[16882, 28837]"
asanagi,hab_ici,"['hab', 'ici']","[20573, 948]"
hakohako-does,uli_riz,"['uli', 'riz']","[41841, 18426]"
rangu,nel_boc,"['nel', 'boc']","[5476, 27307]"
dhiea,rar_im,"['rar', 'im']","[26819, 732]"
beni_shake,xen_hoo,"['xen', 'hoo']","[15568, 2300]"
kuga_huna,fd_uc,"['fd', 'uc']","[16972, 4903]"
kinako_(marubotan),paf_moj,"['paf', 'moj']","[47185, 34505]"
banned_artist ryota-h,gz_yt,"['gz', 'yt']","[45937, 36777]"
banned_artist nian_(zhanian),kt_sle,"['kt', 'sle']","[17238, 1709]"
miruto_netsuki,ony_bec,"['ony', 'bec']","[9490, 6899]"
yoshimoto_(dear_life),sem_jur,"['sem', 'jur']","[8645, 15896]"
tsukumo_(soar99),glu_mbe,"['glu', 'mbe']","[5952, 38395]"
ohsoukamo,vom_edm,"['vom', 'edm']","[24198, 37843]"
icehotmilktea,pim_tte,"['pim', 'tte']","[15285, 23105]"
usamochi.,rac_iot,"['rac', 'iot']","[1773, 32694]"
taishi_(picchiridou),kup_pof,"['kup', 'pof']","[39023, 40850]"
kujou_danbo,lc_nh,"['lc', 'nh']","[9584, 3760]"
piukute062,reo_eto,"['reo', 'eto']","[15963, 27829]"
soyubee,ros_inu,"['ros', 'inu']","[5288, 21131]"
nyuu_(manekin-eko),caf_kut,"['caf', 'kut']","[3471, 17283]"
niliu_chahui,sid_ktv,"['sid', 'ktv']","[10117, 36444]"
banned_artist rosuuri,ove_cdn,"['ove', 'cdn']","[8649, 8886]"
v-mag,str_suf,"['str', 'suf']","[807, 21204]"
ebiblue,dg_plu,"['dg', 'plu']","[2394, 2052]"
banned_artist evan_yang,emb_dz,"['emb', 'dz']","[3692, 24421]"
maachi_(fsam4547),zay_xen,"['zay', 'xen']","[7102, 15568]"
tatami_to_hinoki,nfl_ofi,"['nfl', 'ofi']","[11219, 36692]"
kaneblob,leo_ip,"['leo', 'ip']","[24008, 1719]"
pokachu,ati_tv,"['ati', 'tv']","[591, 3197]"
shia_job,zy_pim,"['zy', 'pim']","[6615, 15285]"
fubuki_(fakemonkey0224),lem_dat,"['lem', 'dat']","[10213, 1717]"
fujima_takuya,mca_vix,"['mca', 'vix']","[40570, 28976]"
yu_yu,ced_rin,"['ced', 'rin']","[25634, 5859]"
kokuto_(kurousagi1210),meg_fel,"['meg', 'fel']","[11500, 2081]"
douya_(233),del_ici,"['del', 'ici']","[1233, 948]"
mizu_asato,dh_yuv,"['dh', 'yuv']","[6669, 36784]"
fajyobore,zim_wj,"['zim', 'wj']","[8112, 19739]"
hoshizaki_reita,sy_ity,"['sy', 'ity']","[974, 2480]"
oda_non,gq_ua,"['gq', 'ua']","[40286, 34075]"
negi_(ulog'be),zoe_kcr,"['zoe', 'kcr']","[43114, 46181]"
chigusa_minori,apo_rn,"['apo', 'rn']","[4089, 13206]"
mashuu_(neko_no_oyashiro),uss_ppy,"['uss', 'ppy']","[11545, 30360]"
chup2m,tp_opi,"['tp', 'opi']","[23760, 40056]"
itefu,sb_rae,"['sb', 'rae']","[5576, 21646]"
deco_(geigeki_honey),som_vw,"['som', 'vw']","[734, 28650]"
you_ni_ge_shaobing,ibm_ron,"['ibm', 'ron']","[23415, 2393]"
antweiyi,jic_gre,"['jic', 'gre']","[48350, 689]"
unasaka_ryou,imv_ork,"['imv', 'ork']","[35731, 22202]"
seraphitalg,uof_gt,"['uof', 'gt']","[11155, 16151]"
missile228,kyr_rh,"['kyr', 'rh']","[26329, 8745]"
jack_dempa,lib_ob,"['lib', 'ob']","[10249, 1411]"
pekeko_(pepekekeko),oro_tf,"['oro', 'tf']","[9848, 18828]"
crab_d,thu_hfx,"['thu', 'hfx']","[3837, 47297]"
fumitan_(humitan),axi_oku,"['axi', 'oku']","[30672, 45010]"
nuudoru,sy_ayr,"['sy', 'ayr']","[974, 23002]"
tokino_kito,voy_fl,"['voy', 'fl']","[10622, 1082]"
aka_kan,lon_raf,"['lon', 'raf']","[1235, 11495]"
satou_daiji,bec_oro,"['bec', 'oro']","[6899, 9848]"
