ryo_(tg290),ime_gg,"['ime', 'gg']","[44937, 1129]"
wattaro,fla_azi,"['fla', 'azi']","[1577, 23914]"
kumeki_(kk4615),mea_sco,"['mea', 'sco']","[46045, 1065]"
92m,msg_nm,"['msg', 'nm']","[44430, 15956]"
wlop,kj_voo,"['kj', 'voo']","[27385, 19497]"
koshika_rina,tru_org,"['tru', 'org']","[931, 3401]"
shikitani_asuka,vin_lor,"['vin', 'lor']","[1379, 2179]"
gijang,jer_unf,"['jer', 'unf']","[2310, 29285]"
fukuda_shuushi,jan_hu,"['jan', 'hu']","[1891, 845]"
suna_co,uph_bt,"['uph', 'bt']","[14128, 3317]"
kitada_mo,iz_reo,"['iz', 'reo']","[2845, 15963]"
kyouda_suzuka,pel_cac,"['pel', 'cac']","[4286, 8298]"
shnva,ig_poo,"['ig', 'poo']","[1089, 6601]"
kirero,com_edg,"['com', 'edg']","[610, 35955]"
banned_artist criin,cnn_naq,"['cnn', 'naq']","[22405, 46453]"
kou_mashiro,ilu_hib,"['ilu', 'hib']","[27337, 15922]"
eorx,ncc_sli,"['ncc', 'sli']","[33195, 1811]"
shimokirin,eci_cn,"['eci', 'cn']","[31936, 3886]"
tokki,eng_zai,"['eng', 'zai']","[1035, 44329]"
kusano_shinta,aji_bwo,"['aji', 'bwo']","[26102, 45902]"
hikaru_(asteriskring),ard_cnn,"['ard', 'cnn']","[3793, 22405]"
koio,uly_mx,"['uly', 'mx']","[33220, 21947]"
kankan33333,ucc_zin,"['ucc', 'zin']","[44844, 14085]"
banned_artist yuuka_nonoko,boi_iz,"['boi', 'iz']","[37129, 2845]"
hirunagi,yof_mez,"['yof', 'mez']","[5966, 30615]"
60mai,dd_pof,"['dd', 'pof']","[1353, 40850]"
hanahanamaki sousouman,blk_ats,"['blk', 'ats']","[42950, 46890]"
snatti,bil_ein,"['bil', 'ein']","[3092, 29944]"
niwako,kot_etv,"['kot', 'etv']","[23323, 49155]"
mitsuba_choco,cov_buf,"['cov', 'buf']","[19384, 44417]"
haiki_(tegusu),jr_dif,"['jr', 'dif']","[13973, 18656]"
rioka_(southern_blue_sky),iii_qi,"['iii', 'qi']","[46236, 25054]"
asicah,abe_vv,"['abe', 'vv']","[15856, 19264]"
kieta,tsu_qq,"['tsu', 'qq']","[13950, 31960]"
banned_artist star741,muk_ike,"['muk', 'ike']","[17327, 12329]"
yukie_(kusaka_shi),ia_qq,"['ia', 'qq']","[12486, 31960]"
shipii_(jigglypuff),pag_viz,"['pag', 'viz']","[4151, 28251]"
riku_(melty_drop),dm_tsi,"['dm', 'tsi']","[19070, 40048]"
r_o_ha,nca_bex,"['nca', 'bex']","[6921, 18676]"
raikoart,wh_hul,"['wh', 'hul']","[573, 7911]"
nemuri_nemu,mer_viv,"['mer', 'viv']","[1316, 21827]"
kayahara,cx_cg,"['cx', 'cg']","[44457, 27118]"
parai0,lle_nr,"['lle', 'nr']","[26550, 6574]"
songjikyo,kah_mom,"['kah', 'mom']","[16068, 1614]"
pomu,fri_oso,"['fri', 'oso']","[815, 42793]"
ajinomisni,tb_ys,"['tb', 'ys']","[1990, 1971]"
keis_(locrian1357),pil_rak,"['pil', 'rak']","[2893, 13523]"
makoto_ikemu,ard_ceo,"['ard', 'ceo']","[3793, 46340]"
ekao,hq_ctv,"['hq', 'ctv']","[33571, 21213]"
hanagata,oce_kb,"['oce', 'kb']","[3509, 27381]"
foxyreine,dh_fri,"['dh', 'fri']","[6669, 815]"
evasong,iri_mz,"['iri', 'mz']","[2155, 29509]"
lemontea,ofe_oce,"['ofe', 'oce']","[30000, 3509]"
ryota_(ry_o_ta),aaf_oom,"['aaf', 'oom']","[37638, 22786]"
kobuta,lma_lud,"['lma', 'lud']","[4493, 14288]"
rafaelaaa,pdx_kio,"['pdx', 'kio']","[25470, 28210]"
blue_gk,cnn_ri,"['cnn', 'ri']","[22405, 553]"
tsune_(tune),avl_epp,"['avl', 'epp']","[44749, 39054]"
booota,tt_var,"['tt', 'var']","[971, 3187]"
ryo_(botugo),swi_uch,"['swi', 'uch']","[3881, 19465]"
icwine,nes_fom,"['nes', 'fom']","[5457, 34540]"
banned_artist heiwa_(murasiho),sbu_qq,"['sbu', 'qq']","[48075, 31960]"
go-1,jac_aag,"['jac', 'aag']","[2293, 42174]"
satchely,kie_wsb,"['kie', 'wsb']","[8544, 30681]"
narumi_arata,yu_kcr,"['yu', 'kcr']","[3371, 46181]"
wanke,waf_vc,"['waf', 'vc']","[17638, 28670]"
mozuno_(mozya_7),mce_htt,"['mce', 'htt']","[26864, 10620]"
kanzaki_hiro,abr_ctv,"['abr', 'ctv']","[44932, 21213]"
nanoless,lul_ns,"['lul', 'ns']","[20861, 12405]"
miyase_mahiro,ias_xy,"['ias', 'xy']","[32303, 20023]"
luse_maonang,pou_sek,"['pou', 'sek']","[9423, 45515]"
sen_(sennosenn1127),glo_mpu,"['glo', 'mpu']","[1721, 47156]"
satoupote,fs_res,"['fs', 'res']","[23699, 4466]"
koomoi,adm_und,"['adm', 'und']","[9892, 9762]"
beitemian,aag_tet,"['aag', 'tet']","[42174, 40468]"
harimoji,osm_uu,"['osm', 'uu']","[31626, 5702]"
sakino_shingetsu,beh_vv,"['beh', 'vv']","[21971, 19264]"
sciamano240,tto_oni,"['tto', 'oni']","[8759, 4385]"
akamoku banned_artist,ws_eco,"['ws', 'eco']","[6300, 5106]"
age_nasuo,www_uma,"['www', 'uma']","[26074, 29982]"
homura_subaru,pbb_aph,"['pbb', 'aph']","[48567, 16341]"
shiseki_hirame,snu_wak,"['snu', 'wak']","[9694, 11172]"
ominaeshi_(takenoko),pw_hm,"['pw', 'hm']","[19419, 17913]"
danjou_sora,jem_itv,"['jem', 'itv']","[46326, 20159]"
suou,tuk_psu,"['tuk', 'psu']","[39271, 41286]"
akabane_(zebrasmise),lib_acc,"['lib', 'acc']","[10249, 26805]"
marota,aki_wie,"['aki', 'wie']","[18173, 21378]"
bikkusama,loc_onu,"['loc', 'onu']","[1378, 44142]"
fami_(yellow_skies),aul_afi,"['aul', 'afi']","[20695, 24074]"
monokubo,sed_ude,"['sed', 'ude']","[14034, 37016]"
hirai_yuzuki,dut_ygo,"['dut', 'ygo']","[32625, 46166]"
torino_aqua,abc_isi,"['abc', 'isi']","[13137, 7233]"
chinomaron,chu_swe,"['chu', 'swe']","[3799, 2350]"
kagachi_saku,yle_lj,"['yle', 'lj']","[32305, 34211]"
ayuma_sayu,icu_zur,"['icu', 'zur']","[45118, 17128]"
pan_(mimi),det_zor,"['det', 'zor']","[28966, 17605]"
emyo,gm_gla,"['gm', 'gla']","[18743, 1523]"
kuroduki_(pieat) zhang_shuang_pa_mi_shi,kic_gli,"['kic', 'gli']","[24003, 5896]"
fukai_ryosuke,cs_mh,"['cs', 'mh']","[11978, 9962]"
syuri22,gh_ima,"['gh', 'ima']","[583, 2414]"
ogipote,co_mom,"['co', 'mom']","[622, 1614]"
nakamura_eight,ww_nec,"['ww', 'nec']","[3181, 25109]"
takubon,nr_goe,"['nr', 'goe']","[6574, 22084]"
zerocat,equ_syn,"['equ', 'syn']","[2563, 3758]"
sakuragi_ren,tt_bol,"['tt', 'bol']","[971, 2860]"
iren_lovel,esh_aaf,"['esh', 'aaf']","[17119, 37638]"
abandon_ranka,yog_aaf,"['yog', 'aaf']","[34985, 37638]"
necomi,pim_etu,"['pim', 'etu']","[15285, 36593]"
sekina,aju_kyo,"['aju', 'kyo']","[36855, 13150]"
kureha_(ironika),yel_tuf,"['yel', 'tuf']","[3323, 44510]"
mauve,ldn_emi,"['ldn', 'emi']","[37050, 44327]"
sasahara_wakaba,vt_eni,"['vt', 'eni']","[31732, 4395]"
shirabi,kem_buc,"['kem', 'buc']","[31013, 8207]"
mayogii,yu_uro,"['yu', 'uro']","[3371, 17343]"
yuizaki_kazuya,emp_kib,"['emp', 'kib']","[3831, 43108]"
omao,nx_viv,"['nx', 'viv']","[18810, 21827]"
saberiii,qu_ury,"['qu', 'ury']","[666, 8642]"
banned_artist fukuro_daizi,oo_im,"['oo', 'im']","[574, 732]"
csyday,zun_adi,"['zun', 'adi']","[42440, 2486]"
matanonki,ain_sav,"['ain', 'sav']","[8326, 2248]"
rido_(ridograph),eco_aaf,"['eco', 'aaf']","[5106, 37638]"
sky-freedom,pru_pd,"['pru', 'pd']","[12961, 4387]"
hiroki_(yyqw7151),eun_eno,"['eun', 'eno']","[16431, 9429]"
huwari_(dnwls3010),kir_tet,"['kir', 'tet']","[3476, 40468]"
anza_tomo,fle_yw,"['fle', 'yw']","[2428, 33741]"
sakura_hiyori,lju_gz,"['lju', 'gz']","[44562, 45937]"
lunia,pr_bha,"['pr', 'bha']","[766, 6144]"
taku_michi,tru_mmy,"['tru', 'mmy']","[931, 28837]"
umibouzu_(niito),soo_afc,"['soo', 'afc']","[5517, 29742]"
yohaku,khy_xan,"['khy', 'xan']","[40917, 45530]"
nakaba_(mode),uni_mol,"['uni', 'mol']","[1107, 4246]"
banned_artist fay_(fay_axl),cun_wsu,"['cun', 'wsu']","[12423, 44674]"
monaka_curl,kee_spr,"['kee', 'spr']","[9724, 1536]"
ttosom,cr_jf,"['cr', 'jf']","[1075, 31130]"
sola_(solo0730),bre_hul,"['bre', 'hul']","[887, 7911]"
hong_(white_spider),tc_fd,"['tc', 'fd']","[6820, 16972]"
manio,ktv_mm,"['ktv', 'mm']","[36444, 1028]"
chowbie,vj_gre,"['vj', 'gre']","[45439, 689]"
tokyogenso,hb_ht,"['hb', 'ht']","[6854, 11123]"
dotsuco,fg_blu,"['fg', 'blu']","[45977, 1263]"
jp06,bhi_psy,"['bhi', 'psy']","[28943, 3576]"
k_pring,ext_ucl,"['ext', 'ucl']","[5711, 12013]"
kanola_u,opp_tz,"['opp', 'tz']","[2020, 7710]"
hoshi_rasuku,ido_pum,"['ido', 'pum']","[6763, 37497]"
lee_hyeseung,tto_msp,"['tto', 'msp']","[8759, 41445]"
yama_yuu07,vox_uma,"['vox', 'uma']","[29215, 29982]"
shiomizu_(swat),mah_jn,"['mah', 'jn']","[7206, 24576]"
banned_artist xretakex,mtn_nyc,"['mtn', 'nyc']","[26041, 13304]"
rioshi,aje_teh,"['aje', 'teh']","[48818, 18720]"
puuzaki_puuna,dac_hab,"['dac', 'hab']","[16222, 20573]"
ayano_(katou),dof_cnn,"['dof', 'cnn']","[8277, 22405]"
aono_(f_i_s),lom_usu,"['lom', 'usu']","[9279, 4254]"
makitoshi0316,ial_kov,"['ial', 'kov']","[11530, 17733]"
kurot,aaj_med,"['aaj', 'med']","[28727, 1948]"
banned_artist raikoart zumi_(zumidraws),gou_gho,"['gou', 'gho']","[10520, 4307]"
toyoman,ohl_wei,"['ohl', 'wei']","[45547, 6958]"
aoki_(fumomo),mk_aki,"['mk', 'aki']","[11581, 18173]"
haiba_09,mk_ces,"['mk', 'ces']","[11581, 28715]"
kawacy,caf_mok,"['caf', 'mok']","[3471, 49146]"
kickylian,gly_iti,"['gly', 'iti']","[13027, 760]"
sakanasoko,sy_nex,"['sy', 'nex']","[974, 6897]"
hayashi_kewi,kv_suc,"['kv', 'suc']","[27594, 1869]"
sencha_(senchat),bab_duf,"['bab', 'duf']","[1202, 38713]"
sazanami_mio,ety_liv,"['ety', 'liv']","[25920, 13895]"
kazutake_hazano,tiv_scy,"['tiv', 'scy']","[1835, 27471]"
abarerumidori,fab_cen,"['fab', 'cen']","[2833, 1306]"
demizu_posuka,oon_miz,"['oon', 'miz']","[35651, 20881]"
terada_tera,oru_su,"['oru', 'su']","[44629, 605]"
hayabusa,uv_bw,"['uv', 'bw']","[23777, 17672]"
pon_yui,pil_idy,"['pil', 'idy']","[2893, 33058]"
rk_(rktorinegi),gye_gwy,"['gye', 'gwy']","[21728, 32226]"
rimo,igh_kak,"['igh', 'kak']","[2712, 10401]"
kekemotsu,sp_zin,"['sp', 'zin']","[588, 14085]"
sage_joh,cp_nct,"['cp', 'nct']","[7905, 27723]"
kagawa_ichigo,lou_mra,"['lou', 'mra']","[2207, 44568]"
ayul_(ayulneri_92),msc_gla,"['msc', 'gla']","[31826, 1523]"
ogata_tei,ong_qi,"['ong', 'qi']","[2787, 25054]"
navy_(navy.blue),lj_lun,"['lj', 'lun']","[34211, 3221]"
tokiwa_midori_(kyokutou_funamushi),sep_ris,"['sep', 'ris']","[3212, 6108]"
aogisa,fd_pne,"['fd', 'pne']","[16972, 30966]"
miwabe_sakura,lur_byn,"['lur', 'byn']","[14439, 46917]"
banned_artist march_ab,aq_elo,"['aq', 'elo']","[14018, 6170]"
free_style_(yohan1754),mce_yel,"['mce', 'yel']","[26864, 3323]"
shibainu_niki,dur_ord,"['dur', 'ord']","[4355, 26903]"
oguchi,wm_gle,"['wm', 'gle']","[20268, 7166]"
kh_(kh_1128),gc_mak,"['gc', 'mak']","[8577, 11271]"
popqn,mx_kup,"['mx', 'kup']","[21947, 39023]"
kuronoiparoma,emo_oun,"['emo', 'oun']","[3738, 636]"
qtian,mp_zey,"['mp', 'zey']","[1037, 46647]"
kinoruru_toiro,pp_oxi,"['pp', 'oxi']","[604, 33731]"
kisaragi_yuri,exp_mam,"['exp', 'mam']","[9923, 4404]"
mon_(monmon2133),hfx_ool,"['hfx', 'ool']","[47297, 37702]"
jetto_komusou,oto_vin,"['oto', 'vin']","[23946, 1379]"
hisha_(kan_moko),obo_jt,"['obo', 'jt']","[46001, 39480]"
tsukiyo_(skymint),maj_lse,"['maj', 'lse']","[2948, 46127]"
banned_artist maya_g,neh_exi,"['neh', 'exi']","[40416, 5297]"
suzuno_(bookshelf),bhi_etz,"['bhi', 'etz']","[28943, 36181]"
toutenkou,rte_luv,"['rte', 'luv']","[33822, 24726]"
guchico,riz_eru,"['riz', 'eru']","[18426, 36068]"
asahikawa_hiyori,olo_api,"['olo', 'api']","[14628, 23342]"
yoggi_(stretchmen),wor_edu,"['wor', 'edu']","[641, 11757]"
seon_(seonon_),ir_vip,"['ir', 'vip']","[582, 45714]"
saku_(osake_love),aaj_fsu,"['aaj', 'fsu']","[28727, 44185]"
gashi-gashi,isa_iq,"['isa', 'iq']","[11034, 15554]"
mochizuki_mochi,kcr_giz,"['kcr', 'giz']","[46181, 29237]"
nekoboshi_sakko,cbs_ac,"['cbs', 'ac']","[16788, 546]"
xe_(execut3r),sk_slo,"['sk', 'slo']","[909, 4303]"
ixy,fif_ert,"['fif', 'ert']","[5309, 40325]"
karory,muj_rha,"['muj', 'rha']","[44635, 19473]"
usashiro_mani,rc_mrs,"['rc', 'mrs']","[7575, 25003]"
yukiyama_momo,vad_cf,"['vad', 'cf']","[11880, 10189]"
mizuki_mau,cou_mex,"['cou', 'mex']","[1368, 3213]"
imai_takahiro,yw_giu,"['yw', 'giu']","[33741, 17931]"
lloule,coc_vap,"['coc', 'vap']","[23036, 10462]"
shotgunman,sna_rt,"['sna', 'rt']","[4032, 8959]"
nijihashi_sora,bek_vue,"['bek', 'vue']","[46846, 43915]"
umeume_(totoya),mak_mj,"['mak', 'mj']","[11271, 13117]"
miyako_(xxxbibit),bax_sze,"['bax', 'sze']","[21216, 44507]"
yukimaru217,woz_www,"['woz', 'www']","[44558, 26074]"
kurodeko,inc_yal,"['inc', 'yal']","[14570, 16198]"
ainy,lok_gs,"['lok', 'gs']","[19908, 25818]"
an_yasuri banned_artist,lem_dav,"['lem', 'dav']","[10213, 3700]"
houtengeki,bos_wm,"['bos', 'wm']","[14885, 20268]"
gin_(oyoyo),hus_fal,"['hus', 'fal']","[5111, 2778]"
pasoputi,ral_lor,"['ral', 'lor']","[8062, 2179]"
satsuki_neko,lau_ros,"['lau', 'ros']","[1853, 5288]"
qiangjitong,lyn_nw,"['lyn', 'nw']","[3957, 7826]"
keishin,raz_loc,"['raz', 'loc']","[9700, 1378]"
mhk_(mechamania),fb_vaz,"['fb', 'vaz']","[22637, 38142]"
naru_0,weg_acl,"['weg', 'acl']","[47867, 47593]"
salmon88,bos_ick,"['bos', 'ick']","[14885, 1168]"
yasuyuki,dc_ib,"['dc', 'ib']","[5074, 3962]"
ran'ou_(tamago_no_kimi),nyt_cy,"['nyt', 'cy']","[46311, 1470]"
suzuame_yatsumi,yuv_fx,"['yuv', 'fx']","[36784, 17807]"
uno_ryoku,emy_sql,"['emy', 'sql']","[31076, 42759]"
banned_artist moyu_marginal,ld_dh,"['ld', 'dh']","[1431, 6669]"
tan_(tangent),muh_loh,"['muh', 'loh']","[36335, 49129]"
usuke_(u_skeeep),uf_kut,"['uf', 'kut']","[17777, 17283]"
lunacle,fau_laf,"['fau', 'laf']","[5571, 47555]"
shigetake_(buroira),dp_val,"['dp', 'val']","[23820, 1214]"
miyukiyo,lur_sk,"['lur', 'sk']","[14439, 909]"
kinokohime,yy_vi,"['yy', 'vi']","[3433, 603]"
murakami_yuichi,rey_fx,"['rey', 'fx']","[9681, 17807]"
aibek,jg_uw,"['jg', 'uw']","[41986, 13933]"
tomose_shunsaku,sei_faz,"['sei', 'faz']","[13130, 26238]"
fukahire_(ruinon),gom_ony,"['gom', 'ony']","[7051, 9490]"
sencha_(senta_10),inv_luv,"['inv', 'luv']","[2279, 24726]"
banned_artist jagaimo_(kkamja),ymc_gui,"['ymc', 'gui']","[47101, 2587]"
deadnooodles,wf_ecz,"['wf', 'ecz']","[14576, 43530]"
essual_(layer_world),hyo_bm,"['hyo', 'bm']","[38960, 4773]"
kakage,sco_usu,"['sco', 'usu']","[1065, 4254]"
darjeeling_(reley),ws_amp,"['ws', 'amp']","[6300, 3521]"
yamabukiiro,nyu_azi,"['nyu', 'azi']","[43143, 23914]"
a20_(atsumaru),msp_aph,"['msp', 'aph']","[41445, 16341]"
shibuki_kamone,iac_whi,"['iac', 'whi']","[32838, 4295]"
atdan banned_artist,dji_rhu,"['dji', 'rhu']","[35284, 23897]"
puracotte,ir_ini,"['ir', 'ini']","[582, 6154]"
meo,mma_hiv,"['mma', 'hiv']","[34140, 44410]"
banned_artist muryotaro,mye_wom,"['mye', 'wom']","[27551, 1087]"
kagawa_yuusaku,aay_elo,"['aay', 'elo']","[38281, 6170]"
melon22,vay_xie,"['vay', 'xie']","[48000, 40122]"
hatoyama_itsuru,est_dof,"['est', 'dof']","[2291, 8277]"
shirosaba,du_yun,"['du', 'yun']","[691, 14976]"
kugimiya_atsuki,wc_km,"['wc', 'km']","[4842, 29954]"
zattape,ww_vou,"['ww', 'vou']","[3181, 11045]"
utsusumi_kio,res_aso,"['res', 'aso']","[4466, 30343]"
infinote,kl_lia,"['kl', 'lia']","[8498, 26118]"
tsunemi_aosa,vip_bho,"['vip', 'bho']","[45714, 19721]"
solaris_(sinhyg),nex_ky,"['nex', 'ky']","[6897, 2018]"
chai_(drawingchisanne),naq_gd,"['naq', 'gd']","[46453, 13264]"
melopun,rau_lv,"['rau', 'lv']","[27744, 10862]"
kanaria_hisagi,jau_maj,"['jau', 'maj']","[26932, 2948]"
clouble,pab_eag,"['pab', 'eag']","[9354, 3743]"
hechima_(issindotai),voc_lt,"['voc', 'lt']","[4105, 13642]"
cherico,uci_fau,"['uci', 'fau']","[46354, 5571]"
temir,der_du,"['der', 'du']","[839, 691]"
lino_chang,rey_wel,"['rey', 'wel']","[9681, 1267]"
gya_(144),lao_poc,"['lao', 'poc']","[32475, 13232]"
hikawa_shou,tle_tsi,"['tle', 'tsi']","[39141, 40048]"
core_(mayomayo),dz_uu,"['dz', 'uu']","[24421, 5702]"
take_(trude1945oneetyan),noi_gf,"['noi', 'gf']","[43115, 28953]"
lm7_(op-center),kv_heb,"['kv', 'heb']","[27594, 24700]"
nibiiro_shizuka,fck_ias,"['fck', 'ias']","[40080, 32303]"
miaogujun,eng_nal,"['eng', 'nal']","[1035, 14132]"
daby,org_ete,"['org', 'ete']","[3401, 38820]"
banned_artist usirome,dep_ury,"['dep', 'ury']","[6079, 8642]"
pentagon_(railgun_ky1206),dur_wor,"['dur', 'wor']","[4355, 641]"
banned_artist ett,vue_fw,"['vue', 'fw']","[43915, 23934]"
hayarob,ggy_fp,"['ggy', 'fp']","[24935, 28058]"
alexander_dinh,kah_jy,"['kah', 'jy']","[16068, 20979]"
takehana_note,nm_abe,"['nm', 'abe']","[15956, 15856]"
kanro_ame_(ameko),kro_nn,"['kro', 'nn']","[16193, 8947]"
satsuya,hai_ano,"['hai', 'ano']","[8734, 5617]"
sakura_tsubame,nie_ov,"['nie', 'ov']","[9524, 6420]"
zhiyan_li,nir_imo,"['nir', 'imo']","[15503, 26349]"
daimaou_ruaeru,kha_rek,"['kha', 'rek']","[7333, 47542]"
yugirlpict,pav_mez,"['pav', 'mez']","[6661, 30615]"
dm_(dai_miao),osi_rj,"['osi', 'rj']","[25247, 26016]"
yolanda,rd_atl,"['rd', 'atl']","[13501, 5411]"
gin00,hg_sno,"['hg', 'sno']","[23986, 8567]"
soyoong_jun,ili_bul,"['ili', 'bul']","[2076, 2572]"
ruoganzhao,kup_alv,"['kup', 'alv']","[39023, 20928]"
torriet,neg_wb,"['neg', 'wb']","[5513, 10726]"
betabeet,tru_ork,"['tru', 'ork']","[931, 22202]"
yuumei,eis_som,"['eis', 'som']","[13802, 734]"
irokari,bmw_vy,"['bmw', 'vy']","[26637, 11566]"
koshiro_itsuki,zal_loh,"['zal', 'loh']","[20552, 49129]"
sanmoto_gorouzaemon,sau_dm,"['sau', 'dm']","[2096, 19070]"
zawar379,kud_md,"['kud', 'md']","[40818, 8637]"
kantoku,ggy_sd,"['ggy', 'sd']","[24935, 3080]"
tsuyukusa_(eeta7273),nus_mb,"['nus', 'mb']","[25157, 758]"
bebe_(bebe_pp),cin_zil,"['cin', 'zil']","[2396, 25039]"
reinama,lp_db,"['lp', 'db']","[22282, 19100]"
uenoryoma,aar_mss,"['aar', 'mss']","[4695, 42136]"
yukisame,ric_cbc,"['ric', 'cbc']","[920, 14096]"
mr.lime,tsi_les,"['tsi', 'les']","[40048, 4339]"
nekohai_darake,xma_swe,"['xma', 'swe']","[48805, 2350]"
yuuri_nayuta,pl_tn,"['pl', 'tn']","[712, 3827]"
squchan,aze_zap,"['aze', 'zap']","[41157, 24134]"
ksk_(semicha_keisuke),bex_pto,"['bex', 'pto']","[18676, 31372]"
banned_artist mongarit,shr_wd,"['shr', 'wd']","[10118, 15998]"
majamari,alz_yul,"['alz', 'yul']","[12936, 39832]"
mitsudoue,aar_wwe,"['aar', 'wwe']","[4695, 12112]"
eumi_114,dp_kes,"['dp', 'kes']","[23820, 38398]"
suerte,mue_ies,"['mue', 'ies']","[44383, 27912]"
nedia_(nedia_region),yi_nas,"['yi', 'nas']","[5826, 3090]"
amaichi_esora,luc_sno,"['luc', 'sno']","[7013, 8567]"
ohland,ghu_jiu,"['ghu', 'jiu']","[25808, 43351]"
neki_(wakiko),der_mav,"['der', 'mav']","[839, 25697]"
chihiro_(khorosho),syn_rou,"['syn', 'rou']","[3758, 2964]"
banned_artist tetsubuta,rez_sem,"['rez', 'sem']","[27597, 8645]"
rooseputo_02,hav_dec,"['hav', 'dec']","[13443, 3063]"
mashima_saki_(mashimasa),tyr_noi,"['tyr', 'noi']","[15590, 43115]"
biya_(1024),clo_vik,"['clo', 'vik']","[1194, 10764]"
kuzaki_luta,raz_oye,"['raz', 'oye']","[9700, 48677]"
obiwan weisuoxin,aff_exi,"['aff', 'exi']","[8849, 5297]"
sheya,nca_bau,"['nca', 'bau']","[6921, 6055]"
momochi_chia,miz_des,"['miz', 'des']","[20881, 6797]"
abe_inori,ctr_nec,"['ctr', 'nec']","[35602, 25109]"
risui_(suzu_rks),uly_ef,"['uly', 'ef']","[33220, 1490]"
niii_(memstapak),eni_lt,"['eni', 'lt']","[4395, 13642]"
kaetzchen,hf_som,"['hf', 'som']","[26606, 734]"
aztodio,hol_lv,"['hol', 'lv']","[1187, 10862]"
sorashima_(117),dx_tle,"['dx', 'tle']","[22717, 39141]"
eternity_(shadeh),vh_roz,"['vh', 'roz']","[46953, 28989]"
ana_(rznuscrf),giu_pre,"['giu', 'pre']","[17931, 679]"
brat_(brabrabrat00),zab_kic,"['zab', 'kic']","[22982, 24003]"
kino_(m6t2a),sph_nir,"['sph', 'nir']","[28909, 15503]"
ouu_min,ett_nas,"['ett', 'nas']","[32729, 3090]"
geshumaro,aff_pbb,"['aff', 'pbb']","[8849, 48567]"
potg_(piotegu),heu_lah,"['heu', 'lah']","[20105, 27315]"
akasaai,fac_tro,"['fac', 'tro']","[1053, 1046]"
yuzuki_gao,agh_jj,"['agh', 'jj']","[17917, 12502]"
byulzzi,wof_ske,"['wof', 'ske']","[45671, 6261]"
maosen,anj_val,"['anj', 'val']","[22443, 1214]"
kinona,exe_sta,"['exe', 'sta']","[3554, 1363]"
yukineko1018,goe_oph,"['goe', 'oph']","[22084, 6796]"
ban!_(bansankan),osu_vn,"['osu', 'vn']","[29480, 47098]"
kuroki_(ma-na-tu),ls_tim,"['ls', 'tim']","[19051, 1292]"
shuai,dil_lul,"['dil', 'lul']","[7643, 20861]"
yaki_mayu,cli_wr,"['cli', 'wr']","[1503, 1189]"
moisture_(chichi),odi_fsu,"['odi', 'fsu']","[12223, 44185]"
timbougami,kap_waz,"['kap', 'waz']","[6804, 20889]"
duan_henglong,jul_spi,"['jul', 'spi']","[34662, 3174]"
hekicha,dur_tiv,"['dur', 'tiv']","[4355, 1835]"
mappaninatta,lun_fp,"['lun', 'fp']","[3221, 28058]"
zumi_(neronero126),msg_sli,"['msg', 'sli']","[44430, 1811]"
hao_(haozz),fic_ian,"['fic', 'ian']","[1788, 7723]"
urashima_(hidoro_mgmg),bts_meg,"['bts', 'meg']","[15154, 11500]"
ueyama_michirou,heu_loh,"['heu', 'loh']","[20105, 49129]"
creat,omg_nir,"['omg', 'nir']","[35233, 15503]"
